molecule_chembl_id,canonical_smiles,IC50_nM,pIC50
CHEMBL5750528,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=CN(C2(C3CC3)CC2)NN1,3.0,8.522878745280337
CHEMBL6024214,CCN1CCc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C4COC4)NN3)csc2C1,3.0,8.522878745280337
CHEMBL5913601,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(CF)CC4)NN3)cccc2c1=O,3.0,8.522878745280337
CHEMBL5864323,Cn1ncc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4CC4)NN3)cccc21,3.0,8.522878745280337
CHEMBL6041859,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C(C)(C)C)NN3)c3cccnc3)cc12)c1ccccc1,3.0,8.522878745280337
CHEMBL5744898,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(=O)N(C)C)CC2)NN1,3.0,8.522878745280337
CHEMBL5749405,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4CCN(C(C)(C)C)CC4)NN3)c3cccc4ncsc34)cc12,3.0,8.522878745280337
CHEMBL2048911,Cl.O=C(NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21)[C@@H]1CCCN1,3.0,8.522878745280337
CHEMBL5966296,Cc1nc(F)ccc1[C@@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,3.0,8.522878745280337
CHEMBL5964531,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,3.0,8.522878745280337
CHEMBL5963710,Cc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C(C)(C)C(F)F)NN1,3.0,8.522878745280337
CHEMBL6056699,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=C(F)N(C2CC2)NN1,3.0,8.522878745280337
CHEMBL3678951,CC(C)n1c(Nc2cccc(C(F)(F)F)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,3.0,8.522878745280337
CHEMBL5849866,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4cnccc34)cc12,3.0,8.522878745280337
CHEMBL258940,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,3.0,8.522878745280337
CHEMBL258270,CC(=O)N1CCN(CCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,3.0,8.522878745280337
CHEMBL5976416,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C(C)(C)C)NN1,3.0,8.522878745280337
CHEMBL5882592,CCc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,3.0,8.522878745280337
CHEMBL5793602,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C45CC(C4)C5)NN3)c3ccc(F)c4ncccc34)cc12,3.0,8.522878745280337
CHEMBL5810106,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C#N)CC4)NN3)c3cccc4ncsc34)cc12,3.0,8.522878745280337
CHEMBL3633142,C=CC(=O)Nc1cccc(-n2c(=O)ccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,3.0,8.522878745280337
CHEMBL5860638,COc1nccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C)CC4)NN3)cccc12,3.0,8.522878745280337
CHEMBL5860078,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)CCl)c2c1)C1=CN(C2(C(F)(F)F)CC2)NN1,3.0,8.522878745280337
CHEMBL1683967,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCN1CCCC1,3.0,8.522878745280337
CHEMBL5967046,CC(C)(C)CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN([C@@H]4C[C@@H]4F)NN3)c3cccc4ncccc34)cc12,3.0,8.522878745280337
CHEMBL5918820,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=CN(C2(C(F)F)CC2)NN1,3.0,8.522878745280337
CHEMBL5824770,C[C@@H](CF)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C(F)(F)F)c3c2)c2cccc3c(=O)n(C)ccc23)NN1,3.0,8.522878745280337
CHEMBL5828286,CC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(CC#N)NN3)c3cccnc3)cc12)c1ccccc1,3.0,8.522878745280337
CHEMBL3671475,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C(C)=O)CC1,3.0,8.522878745280337
CHEMBL6016738,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C#N)CC2)NN1,3.0,8.522878745280337
CHEMBL6015820,Cc1ncsc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,3.0,8.522878745280337
CHEMBL2048796,O=C1Cc2c(cccc2Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)N1,3.0,8.522878745280337
CHEMBL5966730,N#Cc1csc([C@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)C2=CN(CCO)NN2)c1,3.0,8.522878745280337
CHEMBL5821349,Cc1ncccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1)C1=CN(C(C)C)NN1,3.0,8.522878745280337
CHEMBL6015440,N#Cc1cnc2c(Cl)cc(N[C@H](C3=CN(C4CCNCC4)NN3)c3cscn3)cc2c1Nc1ccc(F)c(Cl)c1,3.0,8.522878745280337
CHEMBL5996579,Cn1cnc2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c21,3.0,8.522878745280337
CHEMBL1358485,CCN(CC)CC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,3.0,8.522878745280337
CHEMBL5879127,CC(C)(C)CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)(F)F)CC4)NN3)c3cccc4c3CNC4)cc12,3.0,8.522878745280337
CHEMBL5885055,Cc1nnc(C2(N3C=C([C@@H](Nc4cc(Cl)c5ncc(C#N)c(NCC(C)(C)C)c5c4)c4ccc(F)nc4C)NN3)CC2)o1,3.0,8.522878745280337
CHEMBL5883108,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(CO)CC2)NN1,3.0,8.522878745280337
CHEMBL5812935,Cc1ccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C45CC(C4)C5)NN3)cccc2n1,3.0,8.522878745280337
CHEMBL3633929,CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,3.0,8.522878745280337
CHEMBL3622640,COCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)/C=C/CN(C)C,3.0,8.522878745280337
CHEMBL5790950,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(Cc2c(F)cccc2F)NN1,3.0,8.522878745280337
CHEMBL5927526,Cn1cc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)cccc2n1,3.0,8.522878745280337
CHEMBL473429,N#CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,3.0,8.522878745280337
CHEMBL473428,OCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)o1,3.0,8.522878745280337
CHEMBL4103201,C=CC(=O)N1CCC[C@@H](n2nc(-c3cnc4[nH]ccc4c3)c3c(N)ncnc32)C1,3.0,8.522878745280337
CHEMBL5860901,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4CC4)NN3)ccnc21,3.0,8.522878745280337
CHEMBL5994478,CN1CCC(c2ccc3c(c2)[nH]/c(=N\C(=O)c2ccnc(-c4cnn5cccnc45)c2)n3CC(C)(C)O)CC1,3.0,8.522878745280337
CHEMBL3935492,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCS(C)(=O)=O,3.0,8.522878745280337
CHEMBL5782322,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(=O)O)CC2)NN1,3.0,8.522878745280337
CHEMBL6017494,CC(C)(CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3ccc(F)c4ncccc34)cc12)C(F)(F)F,3.0,8.522878745280337
CHEMBL5914358,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2csc3c2CCN(C)C3)NN1,3.0,8.522878745280337
CHEMBL4790655,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1ccccc1F,3.0,8.522878745280337
CHEMBL6055515,COc1ccncc1-c1cc(C(=O)/N=c2\[nH]c3cc(C4CCN(C(C)=O)CC4)ccc3n2CC(C)(C)O)ccn1,3.0,8.522878745280337
CHEMBL5815315,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C(F)(F)F)c2c1)C1=CN(C2(C3CC3)CC2)NN1,3.0,8.522878745280337
CHEMBL203725,CN1CCC(Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,3.0,8.522878745280337
CHEMBL5741542,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C(CF)CF)NN1,3.0,8.522878745280337
CHEMBL6046237,CC(C)(CNc1c(C#N)cnc2c(C#N)cc(N[C@H](C3=CN(C4(C(F)F)CC4)NN3)c3cccc4c(=O)[nH]ccc34)cc12)C(F)(F)F,3.0,8.522878745280337
CHEMBL6044637,Cn1cnc2cccc([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4CC4)NN3)c21,3.0,8.522878745280337
CHEMBL6044353,Cn1ccc2c([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C(F)(F)F)c4c3)C3=CN(C4(C(F)F)CC4)NN3)cccc2c1=O,3.0,8.522878745280337
CHEMBL3085376,CCN(CC)[C@@](C)(C#Cc1ncnc2cc(OC)c(OC)cc12)Cc1ccccc1,3.0,8.522878745280337
CHEMBL5917268,Cc1n[nH]c2cccc([C@H](Nc3cc(C#N)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)c12,3.0,8.522878745280337
CHEMBL5863579,CC(C)N1C=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2csc3c2CCNC3)NN1,3.0,8.522878745280337
CHEMBL3760082,COc1ccc(C=O)cc1-c1cc2c(N[C@H](C)c3ccccc3)ncnc2s1,3.0,8.522878745280337
CHEMBL5288276,COc1cc(N2CCC(N(C)C)CC2)ccc1Nc1ncc(C(=O)OC(C)C)c(-c2cn(C(C)=O)c3ccccc23)n1,3.0,8.522878745280337
CHEMBL6013119,CC(C)(CNc1c(C#N)cnc2c(Cl)cc(N[C@H](C3=CN(C45CC(C4)C5)NN3)c3ccc(F)c4ncccc34)cc12)C(F)(F)F,3.0,8.522878745280337
CHEMBL5822340,CCc1nc(F)ccc1[C@H](Nc1cc(C#N)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,3.0,8.522878745280337
CHEMBL3233792,O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,3.0,8.522878745280337
CHEMBL5871921,Cn1cc([C@@H](Nc2cc(Cl)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c2cccnc2)nn1,3.0,8.522878745280337
CHEMBL5972189,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=C(F)N(C45CC(C4)C5)NN3)cccc2c1=O,3.0,8.522878745280337
CHEMBL6012396,CCC1(N2C=C([C@@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)c3ccc(F)nc3C)NN2)CC1,3.0,8.522878745280337
CHEMBL79206,CN(CCO)Cc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,3.0,8.522878745280337
CHEMBL5933788,Cn1ccc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(NCC(C)(C)C)c4c3)C3=CN(C4(C(F)(F)F)CC4)NN3)cccc2c1=O,3.0,8.522878745280337
CHEMBL378144,C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.8,8.522878745280337
CHEMBL7917,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,3.0,8.522878745280337
CHEMBL5870529,CCN1CCc2c([C@H](Nc3cc(Cl)c4ncc(C#N)c(Nc5ccc(F)c(Cl)c5)c4c3)C3=CN(C(C)C)NN3)csc2C1,3.0,8.522878745280337
CHEMBL5970993,Cc1nc(F)ccc1[C@H](Nc1cc(F)c2ncc(C#N)c(NCC(C)(C)C)c2c1)C1=CN(C2(C)CC2)NN1,3.0,8.522878745280337
CHEMBL6049568,CC1=C([C@@H](Nc2cc(Cl)c3ncc(C#N)c(NCC(C)(C)C)c3c2)c2ccc(F)nc2C)NNN1C1CC1,3.0,8.522878745280337
CHEMBL80540,c1cc(Nc2ccc3[nH]ccc3c2)c2sc(-c3ccc(CNCCN4CCNCC4)cc3)cc2n1,3.0,8.522878745280337
CHEMBL416307,Cc1cccc(Nc2ncnc3cnc(NCCc4c[nH]cn4)nc23)c1,3.01,8.521435901161594
CHEMBL5198424,Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,3.01,8.521433504406156
CHEMBL3968784,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,4.15,8.520479303839453
CHEMBL473944,C=CC(=O)Nc1cc2c(Cc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,3.02,8.51999305704285
CHEMBL4449681,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CO,13.67,8.51857865939938
CHEMBL3355873,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn1ccnc1[N+](=O)[O-],3.05,8.515700160653214
CHEMBL3960167,Cc1cc(C(=O)Nc2nc3cccc(C)c3n2[C@@H]2CCCCN(C(=O)/C=C/CN(C)C)C2)ccn1,3.05,8.515700160653214
CHEMBL1243254,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)Cc1ccc(F)cc1,8.545,8.513057550671572
CHEMBL4227201,C=CC(=O)Nc1cc(Nc2ncc3nc(Nc4ccccc4)n(C)c3n2)c(OC)cc1N(C)CCN(C)C,3.1,8.512284095745368
CHEMBL5980501,CC(C)(C)CNc1ncnc2c(Cl)cc(NC(c3ccc(F)cc3)c3cn(C4(CF)CC4)nn3)cc12,3.1,8.508638306165727
CHEMBL598377,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCCC(=O)NO,3.1,8.508638306165727
CHEMBL165495,Cc1cccc(Nc2ncnc3cnc(N)cc23)c1,3.1,8.508638306165727
CHEMBL52882,CNC1=CC2N=CN(C)/C(=N\c3cccc(Br)c3)C2C=N1,3.1,8.508638306165727
CHEMBL5204970,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)cnc4c3)cc2)CC1,3.1,8.508638306165727
CHEMBL4245415,Cc1coc2ncnc(N(C)c3ccc(N(C)C)cc3)c12,3.1,8.508638306165727
CHEMBL2048797,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc5[nH]ccc45)c(Cl)c3)c21,3.1,8.508638306165727
CHEMBL5591124,CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccccc4P(C)(C)=O)n3)cc2Br)CC1,3.1,8.508638306165727
CHEMBL5219777,CC(=O)N[C@H]1CC[C@@H](N2C(=O)N(c3ccccc3Cl)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)CC1,3.1,8.508638306165727
CHEMBL3897911,C=CC(=O)N(C)c1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,3.1,8.508638306165727
CHEMBL4100777,C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)n1,3.1,8.508638306165727
CHEMBL4560187,COc1cc2c(Nc3cccc(F)c3)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,3.11,8.507239610973162
CHEMBL6163318,COc1cc(N2CCN(C)CC2)c2cc1Nc1ncc(C)c(n1)Nc1ccc(cc1P(C)(C)=O)OCCCn1cc-2cn1,3.1500000000000004,8.506166867536862
CHEMBL162223,Brc1cccc(Nc2ncnc3cnc(NCCc4ccccn4)cc23)c1,4.6499999999999995,8.506166867536862
CHEMBL5209046,Cc1cc(Nc2c(C#N)cnc3ccc(NC(=O)/C=C/[C@H]4CCCN4C)cc23)ccc1Oc1cc2nncn2cn1,3.13,8.504455662453552
CHEMBL4743220,Fc1c(Br)cccc1Nc1ncnc2cc3c(cc12)OCCO3,3.22,8.503601778638902
CHEMBL591038,C=C=CCCCOc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O,3.16,8.500312917381596
CHEMBL53156,CNc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,3.162,8.500038134403809
CHEMBL5868518,C=CC(=O)Nc1cc(Nc2ncc3ccc(-c4cnn(C)c4)n3n2)c(OC)cc1OCCN(C)C,5.5,8.5
CHEMBL5784655,C=CC(=O)Nc1cc(Nc2ncc3ccc(-c4cnc5c(ccn5C)c4)n3n2)c(OC)cc1N(C)CCN(C)C,3.5,8.5
CHEMBL4216679,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C(C)C)c3n2)C[C@H]1F,3.5,8.5
CHEMBL1090840,C=CC(=O)Nc1ccc2nccc(Nc3cccc(Br)c3)c2c1,3.2,8.494850021680094
CHEMBL4071058,CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,3.2,8.494850021680094
CHEMBL1204199,CCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCC.Cl,3.2,8.494850021680094
CHEMBL3944698,C=CC(=O)NC1(C2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,3.2,8.494850021680094
CHEMBL5195912,CN1CCC(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cccc(F)c3)CC4)cc2)CC1,3.2,8.494850021680094
CHEMBL5904869,CCOCCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,5.6049999999999995,8.49353922722772
CHEMBL162821,CNc1cc2c(Nc3cccc(C)c3)ncnc2cn1,11.725,8.492529825103531
CHEMBL127611,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.218,8.49242075436993
CHEMBL340700,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.218,8.49242075436993
CHEMBL3828269,Cn1cc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cn1,3.2350000000000003,8.491587753166256
CHEMBL405398,Brc1cccc(Nc2ncnc3ccncc23)c1NCCN1CCOCC1,3.236,8.489991487059765
CHEMBL410635,CN(CC(O)CO)c1c(Br)cccc1Nc1ncnc2ccncc12,3.236,8.489991487059765
CHEMBL128987,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,3.236,8.489991487059765
CHEMBL4287141,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4cc(F)ccc34)n2)c(OC)cc1N(C)CCN(C)C,5.75,8.48940535046503
CHEMBL4075917,Cc1n[nH]c2ccc(-c3cc(N[C@@H](CO)c4ccccc4)cnc3-c3ccc(F)cc3O)cc12,4.7,8.488785814407256
CHEMBL2035810,C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(OCc3ccccn3)c(Cl)c2)n1,3.25,8.488168040901103
CHEMBL5566173,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1,3.27,8.485452247339714
CHEMBL4756020,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C4COC4)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,6.135,8.48421498392945
CHEMBL3763627,COc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCCN1CCOCC1,3.705,8.48220509137827
CHEMBL1914461,Br.Oc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,3.3,8.481486060122112
CHEMBL5087610,COc1cc(N2CCN(C)CC2)c(-c2cnn(C)c2)cc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,3.3,8.481486060122112
CHEMBL5898294,CC(C)(C)CNc1ncnc2c(C#N)cc(N[C@H](c3cn(C4(C(F)(F)F)CC4)nn3)c3cccc4ncsc34)cc12,3.3,8.481486060122112
CHEMBL4070053,NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,3.3,8.481486060122112
CHEMBL5964366,CC(C)(C)CNc1ncnc2c(C#N)cc(NC(c3cn(C4(C#N)CC4)nn3)c3ccccc3Cl)cc12,3.3,8.481486060122112
CHEMBL3622674,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,3.3,8.481486060122112
CHEMBL4087268,C=CC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,3.3,8.481486060122112
CHEMBL433205,Nc1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,3.3055,8.480763439685022
CHEMBL517127,C=CC(=O)C(CCCN1CCOCC1)c1ccc2ncnc(Nc3cccc(Br)c3)c2c1,3.311,8.480040819247932
CHEMBL4277912,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,4.95,8.475779098224798
CHEMBL6143935,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3[S+]([O-])CC)n2)c(OC)cc1N(C)CCN(C)C,3.37,8.47237009912866
CHEMBL5631151,C=CC(=O)Nc1cc(Nc2nccc(-c3cnc4c(Cl)cccn34)n2)c(OC)cc1N(C)CCN(C)C,7.785,8.47162377971628
CHEMBL6103231,Cn1cnc(Nc2nc(-c3ccccc3O)nc3ccccc23)c1,3.38,8.471083299722345
CHEMBL598163,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCCCC(=O)NO,3.4,8.468521082957745
CHEMBL5178865,CN1CCN(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ccc4c3)cc2)CC1,3.4,8.468521082957745
CHEMBL5412305,CC(C)S(=O)(=O)Nc1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)s1,3.4,8.468521082957745
CHEMBL3403517,COc1ccc2c(c1)CCCN2c1nc(C)nc2oc(C)cc12,3.4,8.468521082957745
CHEMBL6151439,[2H]C([2H])([2H])C([2H])([S+]([O-])c1c(F)cccc1Nc1nc(Nc2cc(NC(=O)C=C)c(N(C)CCN(C)C)cc2OC)ncc1Cl)C([2H])([2H])[2H],3.42,8.465973893943865
CHEMBL4293126,C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OCC)cc1N(C)CCN(C)C,7.75,8.46479633912994
CHEMBL2029439,C=CC(=O)Nc1cccc(N2C(=O)N(c3ccc(-c4ccccc4)cc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,3.43,8.46470587995723
CHEMBL3355888,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCn1c([N+](=O)[O-])cnc1C,3.43,8.46470587995723
CHEMBL5274514,C=CC(=O)N1CCCCCCCn2cc(c3ccccc32)-c2ccnc(n2)Nc2cccc1c2,3.45,8.462180904926726
CHEMBL5591930,O=C(/C=C/CN1CCCC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1,3.45,8.462180904926726
CHEMBL3932176,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,4.0,8.460409376976187
CHEMBL5824924,N#CCC[C@@H](Nc1c(C#N)cnc2c(Cl)cc(N[C@](O)(C3=CN(C4CC4)NN3)c3cccnc3Cl)cc12)c1ccccc1,4.0,8.460409376976187
CHEMBL5757238,C=CC(=O)Nc1cc(Nc2nccc(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1N(C)CCN(C)C,3.5,8.460409376976187
CHEMBL5887910,CC1(C)COCCC1Nc1c(C#N)cnc2c(Cl)cc(N[C@@H](C3=CN(C4CC4)NN3)c3ccc(F)nc3)cc12,4.0,8.460409376976187
CHEMBL5771047,C=CC(=O)Nc1cc(Nc2ncc(F)c(-c3cnc4c(ccn4C)c3)n2)c(OC)cc1OCCN(C)C,4.0,8.460409376976187
CHEMBL6022955,Cc1nc(F)ccc1[C@H](Nc1cc(Cl)c2ncc(C#N)c(NC3CCOC3(C)C)c2c1)C1=CN(C2(C(F)F)CC2)NN1,4.0,8.460409376976187
CHEMBL340898,Cc1cccc(Nc2ncnc3cc(NCCCn4ccnc4)ncc23)c1,3.4835000000000003,8.457989056996663
